order_datetime,origin_longitude,origin_latitude,m_order_eta,order_gk,order_status_key,is_driver_assigned_key,cancellations_time_in_seconds
15:46:21,-0.969582,51.451689,,3000622991814,9,0,
09:32:25,-0.951733,51.480383,,3000622841037,9,0,
09:06:05,-0.971335,51.468913,,3000622819156,9,0,
09:28:06,-0.951733,51.480383,,3000622840833,9,0,
08:17:41,-0.968207,51.446520,,3000622793748,9,0,
23:01:37,-0.969223,51.453948,,3000623167574,9,0,
09:18:11,-0.942279,51.452158,,3000622819907,4,0,35.0
15:53:44,-0.959613,51.459486,,3000622992128,9,0,
08:15:59,-0.977636,51.430590,,3000622793647,9,0,
14:50:06,-0.969206,51.453515,,3000622966727,9,0,
08:44:26,-0.995227,51.450372,,3000622817382,4,0,78.0
14:21:10,-0.975163,51.455322,,3000622942018,4,0,98.0
20:11:31,-0.974434,51.478319,,3000623092061,4,0,40.0
15:34:01,-0.956988,51.449547,,3000622991133,4,0,186.0
17:25:21,-0.973893,51.435209,,3000623040900,4,0,191.0
08:40:38,-0.984559,51.474495,,3000622817045,4,0,195.0
23:10:51,-1.015463,51.462013,,3000623167980,4,0,87.0
22:47:33,-1.012313,51.444992,,3000623166943,4,0,165.0
15:42:57,-0.952666,51.452128,,3000622991645,4,0,159.0
08:33:33,-0.974268,51.475311,,3000622816414,9,0,
19:08:31,-0.969613,51.455125,,3000623067479,9,0,
08:37:09,-0.948471,51.448365,,3000622816724,4,0,114.0
15:57:54,-0.987332,51.426741,,3000622992288,9,0,
08:40:16,-0.977197,51.431071,,3000622817026,9,0,
16:35:04,-0.937536,51.449022,,3000623016325,9,0,
02:17:03,-0.974363,51.456564,,3000622640585,9,0,
23:37:26,-0.971564,51.458022,,3000623191370,4,0,14.0
23:48:51,-0.952027,51.451726,,3000623191607,9,0,
07:50:39,-0.993000,51.446611,,3000622791881,9,0,
20:40:25,-0.966443,51.444531,,3000623116232,4,0,39.0
23:33:36,-0.917970,51.440873,,3000623191259,4,0,106.0
08:07:46,-0.958416,51.466037,,3000622792985,4,0,67.0
14:24:21,-0.954148,51.438200,,3000622965724,9,0,
17:31:16,-0.970171,51.455230,,3000623041183,4,0,22.0
09:09:44,-0.963441,51.452126,,3000622819426,9,0,
07:52:54,-0.968515,51.477660,,3000622791893,9,0,
08:35:22,-0.953481,51.416397,,3000622816573,9,0,
08:08:14,-0.982097,51.480565,,3000622792401,9,0,
08:52:26,-0.968562,51.430686,,3000622817993,4,0,199.0
15:06:01,-0.936465,51.442735,,3000622967482,9,0,
21:53:20,-0.964731,51.444658,,3000623141885,4,0,197.0
23:05:52,-0.969223,51.453948,,3000623167751,9,0,
07:54:26,-0.958621,51.459510,,3000622792094,9,0,
17:09:22,-0.935062,51.448518,,3000623018063,9,0,
21:37:06,-0.969088,51.449017,,3000623141379,4,0,247.0
08:33:51,-0.989201,51.472551,,3000622816429,9,0,
09:49:08,-0.905503,51.451833,,3000622841694,4,0,83.0
15:39:41,-0.952657,51.452254,,3000622991493,4,0,18.0
16:43:40,-0.937536,51.449022,,3000623016773,9,0,
18:43:51,-0.972181,51.457173,,3000623066686,4,0,43.0
07:36:22,-0.974496,51.448906,,3000622791049,9,0,
09:16:48,-0.987394,51.444550,658.0,3000622819811,4,1,58.0
08:09:38,-0.952017,51.469998,,3000622793101,9,0,
21:32:55,-0.969088,51.449017,,3000623141230,9,0,
14:46:46,-0.942599,51.454130,,3000622966597,4,0,145.0
09:02:59,-0.989201,51.472551,,3000622818823,9,0,
09:11:15,-0.956881,51.452386,899.0,3000622819552,4,1,64.0
23:14:40,-0.956815,51.440372,,3000623168116,9,0,
22:15:31,-0.972046,51.457949,,3000623143273,4,0,94.0
22:53:30,-0.935950,51.449783,,3000623167194,9,0,
16:40:48,-0.971086,51.453694,,3000623016619,4,0,23.0
09:44:09,-0.895847,51.454033,,3000622841538,4,0,220.0
17:17:40,-0.973505,51.453657,,3000623018524,4,0,52.0
08:37:17,-0.984559,51.474495,,3000622816746,4,0,66.0
17:38:03,-0.990967,51.419546,,3000623041560,9,0,
14:25:33,-0.947645,51.425965,,3000622965774,9,0,
16:50:14,-0.969470,51.460790,,3000623017104,4,0,25.0
21:17:21,-0.973468,51.456733,,3000623117068,4,0,18.0
20:55:28,-0.985526,51.463668,,3000623116523,4,0,164.0
14:43:34,-0.976396,51.456537,658.0,3000622966427,4,1,66.0
07:57:21,-0.968515,51.477660,,3000622792264,4,0,232.0
15:30:42,-0.956468,51.442834,,3000622991062,4,0,57.0
09:44:18,-0.973681,51.478003,,3000622841547,9,0,
22:08:54,-0.956998,51.449458,,3000623142778,9,0,
22:22:17,-0.890082,51.420142,,3000623143636,4,0,97.0
23:15:24,-0.968201,51.450236,,3000623168144,9,0,
08:29:36,-0.989201,51.472551,,3000622816088,9,0,
20:09:42,-0.974434,51.478319,,3000623092007,4,0,121.0
19:24:11,-0.964731,51.444658,,3000623090891,9,0,
14:29:44,-0.947645,51.425965,,3000622965873,4,0,14.0
16:27:39,-0.955952,51.437389,,3000623015952,4,0,49.0
04:23:24,-0.949741,51.452100,,3000622715435,9,0,
08:56:32,-0.984552,51.474491,838.0,3000622818367,4,1,146.0
18:27:00,-0.975799,51.455991,1018.0,3000623065973,4,1,74.0
17:33:11,-0.960105,51.453792,,3000623041304,9,0,
07:49:53,-0.967088,51.455409,,3000622791835,9,0,
08:29:37,-0.949786,51.468088,,3000622816093,9,0,
08:51:12,-0.924714,51.426026,,3000622817885,9,0,
17:22:54,-0.967087,51.454732,,3000623018778,9,0,
13:38:28,-0.935552,51.460936,,3000622941052,9,0,
15:50:12,-0.952487,51.452030,,3000622991971,4,0,197.0
08:47:58,-0.995247,51.450508,,3000622817628,9,0,
21:05:39,-0.971480,51.458364,,3000623116765,4,0,20.0
15:40:57,-0.980656,51.447215,,3000622991558,4,0,76.0
17:37:46,-0.970236,51.455127,,3000623041540,4,0,87.0
20:45:38,-1.004696,51.458965,,3000623116349,4,0,87.0
16:32:59,-0.972202,51.458098,894.0,3000623016211,4,1,80.0
17:32:49,-0.970236,51.455127,,3000623041294,9,0,
20:41:24,-0.966443,51.444531,,3000623116249,4,0,47.0
15:08:47,-0.946734,51.447946,,3000622967601,4,0,203.0
09:17:07,-0.969275,51.447783,,3000622819823,4,0,22.0
14:24:38,-0.980155,51.422360,,3000622965743,9,0,
23:33:17,-0.971564,51.458022,,3000623191248,4,0,16.0
22:26:33,-0.951944,51.444863,,3000623166104,9,0,
22:06:30,-0.960945,51.452264,,3000623142593,9,0,
23:21:18,-0.949175,51.455433,,3000623168413,9,0,
23:02:31,-0.959654,51.472752,,3000623167606,9,0,
08:32:22,-0.958621,51.459510,957.0,3000622816290,4,1,98.0
01:01:55,-0.980209,51.453444,1001.0,3000622566404,4,1,108.0
20:53:11,-0.972477,51.460430,,3000623116469,9,0,
15:05:18,-0.949556,51.447623,,3000622967449,9,0,
20:48:37,-0.972010,51.460528,,3000623116413,9,0,
18:50:51,-0.911429,51.473129,,3000623066938,9,0,
12:19:27,-0.950303,51.445155,,3000622892302,9,0,
19:01:23,-0.951096,51.448692,,3000623067212,9,0,
17:28:29,-0.966439,51.454684,,3000623041057,9,0,
08:52:27,-0.957478,51.445962,,3000622817994,4,0,117.0
01:04:52,-0.970731,51.457574,239.0,3000622566439,4,1,535.0
08:46:23,-0.989201,51.472551,,3000622817513,9,0,
23:10:49,-0.956815,51.440372,,3000623167978,4,0,205.0
09:23:48,-0.951733,51.480383,,3000622840634,9,0,
14:43:29,-0.944755,51.445105,,3000622966421,9,0,
08:05:54,-0.958416,51.466037,,3000622792754,4,0,170.0
09:19:16,-0.969275,51.447783,118.0,3000622819963,4,1,664.0
08:48:06,-0.984559,51.474495,,3000622817643,4,0,197.0
21:21:20,-0.970779,51.468122,,3000623117170,4,0,162.0
08:31:06,-0.953481,51.416397,,3000622816217,9,0,
14:47:11,-0.952975,51.452146,,3000622966623,4,0,108.0
15:38:27,-0.968141,51.452598,,3000622991440,4,0,32.0
08:32:42,-0.984559,51.474495,,3000622816329,9,0,
08:55:12,-0.995389,51.450311,,3000622818241,4,0,36.0
14:21:19,-0.980155,51.422360,,3000622942028,4,0,83.0
15:47:19,-0.952595,51.452156,,3000622991851,4,0,6.0
08:48:45,-0.974268,51.475311,,3000622817708,9,0,
15:50:56,-0.970328,51.456716,,3000622992004,9,0,
17:11:35,-0.951552,51.449472,,3000623018182,4,0,12.0
08:50:32,-0.989201,51.472551,,3000622817850,9,0,
17:15:39,-0.975035,51.435743,,3000623018413,9,0,
17:47:13,-0.973763,51.458671,,3000623041737,4,0,422.0
17:39:00,-0.971849,51.457524,,3000623041609,4,0,51.0
22:39:40,-0.969628,51.455033,,3000623166626,4,0,61.0
14:56:31,-0.966953,51.442803,,3000622967045,9,0,
17:44:08,-0.971408,51.453642,,3000623041817,4,0,23.0
15:54:04,-0.970932,51.457899,,3000622992141,4,0,57.0
10:01:28,-0.947800,51.440123,230.0,3000622842109,4,1,116.0
21:31:48,-0.947907,51.445510,,3000623141182,4,0,19.0
08:52:25,-0.984552,51.474491,,3000622817988,4,0,232.0
15:41:58,-0.959385,51.445438,,3000622991615,4,0,185.0
21:06:13,-0.976053,51.455937,,3000623116776,9,0,
14:52:34,-0.957258,51.445579,358.0,3000622966868,4,1,68.0
03:38:55,-0.951194,51.450875,478.0,3000622690458,4,1,61.0
17:17:25,-0.919780,51.436502,,3000623018510,4,0,173.0
20:38:12,-0.966443,51.444531,,3000623116193,4,0,105.0
09:00:55,-0.984552,51.474491,939.0,3000622818707,4,1,46.0
22:22:49,-0.974735,51.454823,,3000623143657,4,0,216.0
23:52:57,-0.952027,51.451726,,3000623191671,4,0,202.0
23:45:05,-0.971564,51.458022,298.0,3000623191504,4,1,47.0
08:58:49,-0.989201,51.472551,,3000622818503,9,0,
02:29:34,-0.971735,51.456830,,3000622665412,4,0,58.0
08:07:30,-0.984316,51.455336,838.0,3000622792954,4,1,162.0
02:29:29,-0.972274,51.457008,298.0,3000622665409,4,1,349.0
08:44:10,-0.974268,51.475311,,3000622817353,9,0,
14:20:06,-0.954148,51.438200,,3000622942001,9,0,
08:35:15,-0.958416,51.466037,,3000622816548,4,0,58.0
14:44:24,-0.950020,51.445076,,3000622966450,9,0,
15:35:13,-0.968731,51.453887,,3000622991267,4,0,19.0
09:18:41,-0.961500,51.453668,479.0,3000622819922,4,1,271.0
11:00:40,-0.969582,51.451689,117.0,3000622866583,4,1,479.0
15:52:09,-0.969582,51.451689,,3000622992042,4,0,40.0
15:02:17,-0.979874,51.455549,178.0,3000622967239,4,1,133.0
13:27:40,-0.947451,51.444406,,3000622917403,4,0,437.0
20:47:15,-1.004621,51.459025,,3000623116379,4,0,16.0
19:00:04,-0.911429,51.473129,,3000623067183,4,0,12.0
07:56:46,-0.964913,51.440690,,3000622792236,4,0,242.0
14:37:04,-0.959446,51.445440,,3000622966110,9,0,
22:53:30,-0.959654,51.472752,,3000623167197,9,0,
09:24:45,-0.933319,51.447584,,3000622840676,4,0,139.0
08:52:51,-0.971989,51.459998,778.0,3000622818038,4,1,30.0
20:43:19,-1.004621,51.459025,,3000623116301,4,0,123.0
12:14:55,-0.950003,51.445180,,3000622892124,9,0,
14:50:08,-0.952975,51.452146,,3000622966735,9,0,
17:45:39,-0.972117,51.454594,838.0,3000623041893,4,1,46.0
08:07:06,-0.990338,51.447527,,3000622792915,9,0,
18:49:58,-0.963015,51.465481,417.0,3000623066890,4,1,72.0
07:36:26,-0.959071,51.456109,297.0,3000622791052,4,1,64.0
08:34:52,-0.944287,51.429973,,3000622816514,9,0,
17:19:06,-0.935112,51.448436,177.0,3000623018591,4,1,1476.0
11:49:46,-0.984593,51.465050,418.0,3000622891343,4,1,84.0
09:09:58,-1.039104,51.453061,,3000622819437,4,0,28.0
18:13:55,-0.972847,51.459877,178.0,3000623043185,4,1,89.0
22:19:30,-0.954076,51.408876,,3000623143547,4,0,134.0
23:13:46,-0.949175,51.455433,,3000623168078,4,0,10.0
19:05:34,-0.951096,51.448692,,3000623067359,9,0,
02:21:30,-0.974363,51.456564,,3000622640607,9,0,
22:26:40,-0.974735,51.454823,,3000623166105,4,0,83.0
15:57:08,-0.971995,51.457894,,3000622992273,9,0,
08:38:01,-0.989201,51.472551,,3000622816820,9,0,
21:49:30,-0.946721,51.447964,,3000623141773,4,0,19.0
22:32:48,-0.969628,51.455033,,3000623166383,4,0,58.0
22:46:50,-0.959654,51.472752,,3000623166891,4,0,117.0
19:15:32,-0.964285,51.445070,,3000623067511,9,0,
08:55:25,-0.924714,51.426026,,3000622818263,9,0,
01:08:49,-0.979437,51.456374,178.0,3000622566478,4,1,405.0
09:08:49,-0.963441,51.452126,1019.0,3000622819368,4,1,45.0
17:14:57,-0.935112,51.448436,,3000623018354,9,0,
17:28:39,-0.970171,51.455230,,3000623041060,4,0,135.0
23:06:30,-0.956815,51.440372,,3000623167785,9,0,
22:11:19,-0.967396,51.456227,,3000623142932,4,0,96.0
23:10:15,-0.968999,51.453925,,3000623167958,4,0,85.0
15:55:34,-0.952387,51.452085,,3000622992204,4,0,112.0
02:26:46,-0.974363,51.456564,,3000622665399,4,0,88.0
08:31:37,-0.951109,51.423507,779.0,3000622816249,4,1,223.0
02:49:45,-0.973109,51.454132,,3000622665475,4,0,123.0
15:09:30,-0.949556,51.447623,,3000622967690,9,0,
09:00:54,-0.978080,51.448226,,3000622818704,4,0,145.0
15:31:50,-0.968731,51.453887,,3000622991097,4,0,163.0
09:05:29,-1.039104,51.453061,,3000622819087,4,0,221.0
21:38:46,-0.960989,51.456377,,3000623141438,9,0,
01:13:16,-0.950294,51.449648,268.0,3000622566505,4,1,9.0
21:01:36,-0.971480,51.458364,,3000623116650,4,0,231.0
22:30:40,-0.951944,51.444863,,3000623166303,9,0,
23:56:35,-0.952027,51.451726,,3000623191777,4,0,41.0
22:54:10,-1.012285,51.444979,,3000623167226,4,0,177.0
19:05:12,-0.964285,51.445070,,3000623067353,9,0,
08:52:12,-0.995247,51.450508,,3000622817967,9,0,
19:42:07,-0.959037,51.451732,,3000623091389,4,0,102.0
20:14:04,-0.977197,51.431071,238.0,3000623092129,4,1,48.0
15:36:11,-0.957000,51.449371,,3000622991340,4,0,42.0
19:38:40,-0.959037,51.451732,,3000623091312,4,0,182.0
08:38:48,-0.956001,51.453400,,3000622816908,9,0,
09:27:07,-0.946836,51.446459,,3000622840795,9,0,
17:31:28,-0.934934,51.449800,,3000623041189,4,0,59.0
17:23:47,-0.970195,51.455115,,3000623018200,9,0,
14:42:05,-0.976342,51.456527,,3000622966368,4,0,69.0
13:20:05,-0.982628,51.431738,,3000622917339,4,0,117.0
21:07:59,-0.946358,51.439779,,3000623116835,4,0,67.0
07:04:07,-0.971432,51.419372,,3000622766245,9,0,
14:43:55,-0.942607,51.454134,,3000622966435,4,0,160.0
16:25:04,-0.924920,51.441252,,3000623015856,4,0,227.0
03:49:09,-0.966552,51.454685,,3000622690493,4,0,74.0
14:37:39,-0.959653,51.445521,,3000622966162,9,0,
23:13:47,-1.015463,51.462013,,3000623168083,4,0,89.0
23:21:28,-0.973150,51.459064,,3000623168416,4,0,46.0
22:49:43,-0.959654,51.472752,,3000623167039,4,0,118.0
08:14:54,-0.982097,51.480565,,3000622793554,9,0,
09:22:48,-0.965216,51.444694,,3000622820164,4,0,43.0
08:07:24,-0.956795,51.457413,838.0,3000622792942,4,1,142.0
08:28:17,-0.986307,51.446031,,3000622815970,9,0,
21:30:40,-0.947595,51.445541,,3000623141127,4,0,60.0
08:54:39,-0.989201,51.472551,,3000622818185,9,0,
19:05:43,-0.972622,51.458712,296.0,3000623067364,4,1,183.0
07:52:09,-0.992317,51.441893,,3000622791969,4,0,181.0
10:27:21,-0.945081,51.444510,299.0,3000582215597,4,1,12.0
21:12:53,-0.948463,51.440269,238.0,3000582466475,4,1,283.0
20:30:02,-0.972132,51.457195,,3000582465855,4,0,180.0
20:00:30,-0.955847,51.453430,177.0,3000582441338,4,1,22.0
21:21:57,-1.066952,51.441338,,3000582466623,4,0,219.0
17:59:15,-1.066952,51.441338,,3000582391259,4,0,13.0
17:55:03,-1.066952,51.441338,,3000582391175,9,0,
07:02:38,-0.960501,51.424933,60.0,3000582115602,4,1,28.0
22:52:54,-0.947175,51.444305,60.0,3000582516361,4,1,177.0
00:54:22,-0.959230,51.458942,118.0,3000580176445,4,1,22.0
14:16:16,-0.976480,51.455489,,3000582291337,4,0,25.0
02:52:36,-0.951713,51.446939,179.0,3000582015508,4,1,18.0
21:18:05,-0.948534,51.440262,238.0,3000582466571,4,1,57.0
23:48:19,-0.949098,51.450339,238.0,3000582541143,4,1,184.0
09:45:01,-0.996736,51.458982,,3000582190818,9,0,
12:14:15,-0.966263,51.439643,,3000582241322,9,0,
00:54:36,-0.972783,51.456603,,3000580176447,4,0,16.0
02:02:18,-0.948014,51.427395,60.0,3000581990628,4,1,376.0
21:36:40,-0.944401,51.454373,,3000582491028,9,0,
00:00:42,-0.935500,51.450279,60.0,3000580151581,4,1,38.0
20:47:00,-0.971480,51.458364,,3000582466084,4,0,22.0
00:45:00,-0.944763,51.445050,358.0,3000580176345,4,1,156.0
08:56:26,-0.948674,51.450062,60.0,3000582165980,4,1,45.0
08:45:07,-0.950683,51.451368,119.0,3000582165810,4,1,349.0
01:05:59,-0.975529,51.456762,60.0,3000580176577,4,1,364.0
00:23:41,-0.971735,51.456830,,3000580176033,4,0,43.0
08:47:39,-0.956305,51.443311,297.0,3000582165839,4,1,545.0
04:02:57,-0.982182,51.456022,,3000582040767,9,0,
04:27:43,-0.971480,51.458364,,3000582065453,4,0,16.0
09:44:51,-0.996736,51.458982,,3000582190813,9,0,
21:12:46,-0.935898,51.442854,,3000588107005,9,0,
10:53:34,-0.959689,51.474744,,3000587856468,9,0,
13:23:23,-0.977956,51.455214,179.0,3000587930754,4,1,437.0
00:19:53,-1.041882,51.474924,,3000587531846,9,0,
07:20:18,-0.940174,51.448376,,3000587756301,4,0,88.0
03:20:55,-0.946358,51.439779,,3000587655549,9,0,
08:39:06,-0.978087,51.448230,,3000587806162,4,0,322.0
07:51:07,-0.958791,51.459481,,3000587781316,4,0,69.0
00:42:49,-0.948204,51.440556,358.0,3000587556205,4,1,289.0
21:05:56,-0.971551,51.457670,,3000588106813,4,0,93.0
17:33:06,-0.886269,51.430968,838.0,3000588031084,4,1,36.0
22:51:29,-0.949281,51.449758,,3000588156985,4,0,370.0
06:52:28,-0.988882,51.447544,,3000587755865,4,0,62.0
07:14:01,-0.938443,51.449804,897.0,3000587756228,4,1,276.0
06:47:15,-0.953287,51.451631,,3000587755794,4,0,45.0
08:31:38,-0.977197,51.431071,718.0,3000587805978,4,1,89.0
21:10:52,-0.971625,51.457898,,3000588106952,4,0,106.0
22:54:45,-0.946980,51.444158,,3000588157153,9,0,
18:51:47,-0.891798,51.435621,538.0,3000588056736,4,1,95.0
07:49:28,-0.958791,51.459481,,3000587781260,4,0,90.0
21:31:05,-0.946276,51.448976,,3000588131189,4,0,136.0
07:16:10,-0.947645,51.425965,,3000587756188,4,0,369.0
17:51:42,-1.062082,51.435659,,3000588031667,4,0,130.0
00:19:30,-1.041882,51.474924,,3000587531838,9,0,
08:32:21,-0.978049,51.448199,838.0,3000587805977,4,1,179.0
22:59:52,-0.942148,51.435235,,3000588157278,4,0,307.0
22:54:16,-0.946980,51.444158,,3000588157141,4,0,14.0
07:52:29,-0.973793,51.458665,479.0,3000587781360,4,1,47.0
08:27:06,-0.955822,51.453389,238.0,3000587805746,4,1,628.0
08:52:16,-0.962012,51.450712,,3000587806949,4,0,20.0
18:27:54,-0.956947,51.446888,597.0,3000588055974,4,1,187.0
21:34:25,-0.967396,51.456227,,3000588131224,4,0,202.0
21:49:52,-0.924305,51.436378,,3000588131758,4,0,97.0
18:04:18,-1.062082,51.435659,,3000588032050,9,0,
21:14:28,-0.972446,51.452538,,3000588107058,4,0,46.0
09:31:55,-0.976778,51.433209,418.0,3000587830925,4,1,17.0
15:32:20,-0.964260,51.448842,177.0,3000587981042,4,1,67.0
14:10:49,-0.947112,51.456378,,3000587931732,4,0,115.0
06:49:13,-0.931454,51.452609,,3000587755810,9,0,
17:51:33,-1.007312,51.469160,898.0,3000588031641,4,1,128.0
07:58:01,-0.977156,51.430519,,3000587781597,9,0,
07:50:57,-0.978230,51.454575,545.0,3000587781307,4,1,114.0
08:33:37,-0.977636,51.430590,,3000587806088,4,0,26.0
07:49:11,-0.986150,51.470528,,3000587781256,9,0,
06:59:54,-0.938116,51.448926,539.0,3000587755815,4,1,675.0
21:33:31,-0.950334,51.449754,,3000588131247,9,0,
07:51:03,-0.958698,51.459456,,3000587781315,4,0,208.0
08:24:04,-0.955932,51.453470,,3000587805634,4,0,172.0
07:21:57,-0.987998,51.479045,,3000587756256,4,0,419.0
15:53:14,-0.955488,51.453478,599.0,3000587981690,4,1,63.0
10:43:39,-0.956267,51.439490,,3000587856230,9,0,
17:55:23,-1.062082,51.435659,,3000588031812,9,0,
00:10:11,-0.973369,51.453935,60.0,3000587531700,4,1,108.0
11:04:29,-0.923289,51.451038,473.0,3000587856734,4,1,68.0
07:46:53,-0.958698,51.459456,,3000587781203,9,0,
22:37:47,-0.946320,51.446703,,3000588156641,4,0,92.0
12:55:23,-0.976878,51.430426,655.0,3000587906535,4,1,79.0
09:24:37,-0.963441,51.452126,718.0,3000587808239,4,1,213.0
09:31:18,-0.976778,51.433209,235.0,3000587830903,4,1,12.0
20:55:59,-0.971369,51.453202,,3000588106514,4,0,222.0
21:00:17,-0.968731,51.453887,,3000588106639,9,0,
22:52:02,-0.942396,51.435215,,3000588157065,9,0,
23:03:51,-0.966745,51.453236,,3000588157442,4,0,104.0
08:22:14,-0.955948,51.453440,778.0,3000587782695,4,1,25.0
07:26:52,-1.005828,51.461112,178.0,3000587780649,4,1,126.0
06:50:11,-0.988891,51.447630,478.0,3000587755814,4,1,121.0
23:55:42,-0.897827,51.438114,,3000588181705,9,0,
07:50:48,-0.959071,51.456109,,3000587781247,9,0,
21:01:47,-0.970932,51.457899,,3000588106694,4,0,151.0
07:52:24,-0.958791,51.459481,,3000587781359,4,0,135.0
22:50:02,-0.946980,51.444158,,3000588157016,9,0,
07:55:05,-0.959071,51.456109,238.0,3000587781487,4,1,617.0
17:40:10,-0.968804,51.421072,60.0,3000588031333,4,1,38.0
21:28:13,-0.970932,51.458351,,3000588131125,4,0,188.0
16:42:02,-0.977636,51.430590,776.0,3000588006301,4,1,178.0
21:39:01,-0.950334,51.449754,,3000588131436,9,0,
08:22:50,-0.955951,51.453401,383.0,3000587782714,4,1,61.0
21:48:36,-0.974736,51.454823,778.0,3000588131722,4,1,779.0
18:36:53,-0.976949,51.456137,,3000588056314,4,0,280.0
23:01:27,-0.958932,51.445403,,3000590756876,9,0,
23:37:47,-0.955286,51.459646,,3000590781213,9,0,
22:27:49,-0.961325,51.445691,,3000590756002,9,0,
23:11:23,-0.977966,51.465228,,3000590757185,9,0,
13:31:20,-0.950060,51.450778,,3000590530905,4,0,150.0
00:02:01,-0.970618,51.457599,,3000590132029,4,0,12.0
20:50:28,-0.959570,51.453013,475.0,3000590706405,4,1,120.0
23:05:59,-0.958932,51.445403,,3000590757031,9,0,
01:25:57,-0.958864,51.459298,297.0,3000590230473,4,1,189.0
00:49:26,-0.947063,51.444155,119.0,3000590156393,4,1,90.0
00:03:51,-0.945122,51.444796,297.0,3000590132110,4,1,41.0
01:08:16,-0.973398,51.458384,,3000590156588,4,0,378.0
03:31:19,-0.947650,51.448670,,3000590280572,4,0,191.0
21:57:46,-0.986019,51.456239,,3000590731645,4,0,15.0
23:50:10,-1.056424,51.479878,418.0,3000590781450,4,1,10.0
23:19:05,-0.975491,51.429472,,3000590757390,4,0,105.0
22:35:55,-0.967120,51.439674,,3000590756239,4,0,112.0
23:21:36,-0.975316,51.429359,,3000590757447,4,0,151.0
22:43:17,-0.932156,51.446547,298.0,3000590756371,4,1,69.0
21:21:42,-0.951744,51.451312,,3000590706959,9,0,
20:29:45,-0.956142,51.442882,,3000590705960,4,0,49.0
01:08:42,-0.973050,51.453808,,3000590156666,9,0,
13:17:06,-0.966977,51.453174,296.0,3000590506922,4,1,105.0
22:22:54,-0.973436,51.404916,598.0,3000590732378,4,1,258.0
23:32:33,-0.974648,51.454397,238.0,3000590781102,4,1,75.0
23:05:40,-0.958932,51.445403,,3000590757008,4,0,5.0
22:29:13,-0.978261,51.457424,,3000590756048,9,0,
22:21:03,-0.967120,51.439674,,3000590732338,4,0,226.0
23:29:05,-0.962400,51.464470,239.0,3000590781024,4,1,894.0
22:36:54,-1.042468,51.454768,,3000590756271,9,0,
15:47:16,-0.978230,51.454575,,3000590581214,4,0,23.0
00:37:17,-0.935500,51.450279,,3000590156239,4,0,6.0
19:36:57,-0.927308,51.445852,357.0,3000590681148,4,1,24.0
03:24:03,-0.971870,51.456656,,3000590280493,4,0,32.0
23:00:46,-0.958932,51.445403,,3000590756863,4,0,13.0
22:27:36,-0.978261,51.457424,,3000590755991,4,0,7.0
20:38:27,-1.004676,51.458366,236.0,3000590706181,4,1,686.0
03:17:10,-0.966174,51.444523,,3000590255975,9,0,
02:52:08,-0.927434,51.445991,,3000590255685,4,0,4.0
11:51:09,-0.958791,51.459481,238.0,3000590481347,4,1,45.0
19:28:06,-0.972446,51.452538,476.0,3000590680937,4,1,82.0
19:38:35,-0.927308,51.445852,,3000590681167,4,0,71.0
16:16:08,-0.959592,51.449403,,3000553622026,4,0,178.0
08:27:35,-0.968292,51.400069,,3000553445688,4,0,102.0
11:15:24,-0.980247,51.451649,239.0,3000553496731,4,1,543.0
12:54:17,-0.949358,51.447953,,3000553546197,4,0,16.0
09:37:18,-0.987664,51.418460,358.0,3000553470936,4,1,130.0
23:18:17,-0.946952,51.443956,299.0,3000553797288,4,1,150.0
08:41:58,-0.880735,51.457942,,3000553446408,9,0,
16:13:08,-0.976553,51.455485,60.0,3000553621942,4,1,16.0
06:36:41,-0.985369,51.450929,359.0,3000553395534,4,1,26.0
08:52:11,-0.971296,51.458115,539.0,3000553446841,4,1,70.0
08:39:34,-0.971296,51.458115,,3000553446284,4,0,14.0
16:56:57,-0.970557,51.459935,,3000553646526,9,0,
22:53:08,-0.948781,51.450266,,3000595096862,9,0,
22:43:21,-0.934888,51.447899,1198.0,3000595096599,4,1,311.0
23:02:52,-0.959905,51.445615,,3000595097152,4,0,32.0
22:57:57,-0.948781,51.450266,,3000595096958,4,0,30.0
23:21:56,-0.950218,51.450942,,3000595097763,9,0,
23:13:49,-0.947175,51.444305,,3000595097176,4,0,578.0
22:47:42,-0.948781,51.450266,,3000595096714,9,0,
23:12:56,-0.950218,51.450942,,3000595097464,4,0,211.0
21:33:53,-0.958526,51.445556,,3000595071377,9,0,
21:52:51,-0.947573,51.448548,,3000595072044,9,0,
21:09:15,-0.968533,51.450340,,3000595047618,9,0,
12:56:44,-0.933473,51.447485,298.0,3000594846892,4,1,14.0
21:46:18,-1.046135,51.444962,,3000595071719,4,0,55.0
21:50:09,-0.978230,51.454575,,3000595071894,4,0,197.0
21:38:23,-0.944698,51.454115,,3000595071501,9,0,
22:59:56,-0.950249,51.450586,,3000595097041,4,0,10.0
23:06:13,-0.963292,51.454987,60.0,3000595097260,4,1,464.0
23:06:10,-0.966396,51.439700,,3000595097259,4,0,52.0
22:52:23,-0.942290,51.454784,,3000595096836,4,0,89.0
22:52:27,-0.948405,51.448445,,3000595096844,4,0,137.0
23:16:14,-0.961304,51.445625,,3000595097599,4,0,124.0
22:49:13,-0.950303,51.445155,,3000595096688,4,0,237.0
23:42:22,-0.947175,51.444305,,3000595121604,4,0,132.0
23:01:52,-0.966396,51.439700,,3000595097116,9,0,
23:44:02,-0.955715,51.444632,,3000595121635,9,0,
